OWNER,TITLE,NAME,MAPGEO,ABSTRACT,KEYWORDS,CONTACT,WMSGetCap,WMTSGetCap,WFSGetCap
KT_BS,Hoheitsgrenzpunkt - Stein,ms:BS_Vermessungspunkte_Hoheitsgrenzpunkte_HoheitsgrenzpunktStein_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Hoheitsgrenzpunkt - Stein (Text),ms:BS_Vermessungspunkte_Hoheitsgrenzpunkte_HoheitsgrenzpunktStein_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Hoheitsgrenzpunkt - Bolzen,ms:BS_Vermessungspunkte_Hoheitsgrenzpunkte_HoheitsgrenzpunktBolzen_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Hoheitsgrenzpunkt - Bolzen (Text),ms:BS_Vermessungspunkte_Hoheitsgrenzpunkte_HoheitsgrenzpunktBolzen_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Hoheitsgrenzpunkt - unversichert,ms:BS_Vermessungspunkte_Hoheitsgrenzpunkte_HoheitsgrenzpunktUnversichert_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Hoheitsgrenzpunkt - unversichert (Text),ms:BS_Vermessungspunkte_Hoheitsgrenzpunkte_HoheitsgrenzpunktUnversichert_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,HFP1 - Bolzen horizontal,ms:BS_Vermessungspunkte_Hoehenfixpunkte_HFP1BolzenHorizontal_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,HFP1 - Bolzen horizontal (Text),ms:BS_Vermessungspunkte_Hoehenfixpunkte_HFP1BolzenHorizontal_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,HFP3 - Bolzen horizontal,ms:BS_Vermessungspunkte_Hoehenfixpunkte_HFP3BolzenHorizontal_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,HFP3 - Bolzen horizontal (Text),ms:BS_Vermessungspunkte_Hoehenfixpunkte_HFP3BolzenHorizontal_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,HFP3 - Bolzen vertikal,ms:BS_Vermessungspunkte_Hoehenfixpunkte_HFP3BolzenVertikal_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,HFP3 - Bolzen vertikal (Text),ms:BS_Vermessungspunkte_Hoehenfixpunkte_HFP3BolzenVertikal_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Höhenfixpunkte (Filter),ms:BS_Vermessungspunkte_Hoehenfixpunkte_HoehenfixpunkteFilter,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP1,ms:BS_Vermessungspunkte_Lagefixpunkte_LFP1_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP1 (Text),ms:BS_Vermessungspunkte_Lagefixpunkte_LFP1_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP2,ms:BS_Vermessungspunkte_Lagefixpunkte_LFP2_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP2 (Text),ms:BS_Vermessungspunkte_Lagefixpunkte_LFP2_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP3 - Nebenpolygonpunkt,ms:BS_Vermessungspunkte_Lagefixpunkte_LFP3Nebenpolygonpunkt_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP3 - Nebenpolygonpunkt (Text),ms:BS_Vermessungspunkte_Lagefixpunkte_LFP3Nebenpolygonpunkt_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP3 - Polygonpunkt,ms:BS_Vermessungspunkte_Lagefixpunkte_LFP3Polygonpunkt_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP3 - Polygonpunkt (Text),ms:BS_Vermessungspunkte_Lagefixpunkte_LFP3Polygonpunkt_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Lagefixpunkte (Filter),ms:BS_Vermessungspunkte_Lagefixpunkte_LagefixpunkteFilter,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP3 - Versicherungspunkt,ms:BS_Vermessungspunkte_Lagefixpunkte_LFP3Versicherungspunkt_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP3 - Versicherungspunkt (Text),ms:BS_Vermessungspunkte_Lagefixpunkte_LFP3Versicherungspunkt_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP3 - Nebenpunkt,ms:BS_Vermessungspunkte_Lagefixpunkte_LFP3Nebenpunkt_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,LFP3 - Nebenpunkt (Text),ms:BS_Vermessungspunkte_Lagefixpunkte_LFP3Nebenpunkt_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Servitut-Punkt,ms:BS_Vermessungspunkte_Servitutpunkte_ServitutPunkt_Punkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Servitut-Punkt (Text),ms:BS_Vermessungspunkte_Servitutpunkte_ServitutPunkt_Text,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Postleitzahlenkreis,ms:BS_Postleitzahlenkreis,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Servitutkennzeichen (projektiert),ms:BS_SE_Servitut_Schlagwort_Pkt_projektiert,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Servitut: Linien (projektiert),ms:BS_SE_Servitut_Schlagwort_Linie_projektiert,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Servitut: Flächen (projektiert),ms:BS_SE_Servitut_Schlagwort_Flaeche_projektiert,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Servitutkennzeichen,ms:BS_SE_Servitut_Schlagwort_Pkt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Servitut: Linien,ms:BS_SE_Servitut_Schlagwort_Linie,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Servitut: Flächen,ms:BS_SE_Servitut_Schlagwort_Flaeche,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Bauinstallation,ms:BW_Allmendbewilligungen_Bauinstallation,n.a.,Es werden die Daten im Zeitraum -/+ 4 Tage zum aktuellen Datum angezeigt.,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Boulevard / Verkaufsfläche,ms:BW_Allmendbewilligungen_BoulevardVerkaufsflaeche,n.a.,Es werden die Daten im Zeitraum -/+ 4 Tage zum aktuellen Datum angezeigt.,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Öffentliche Baustelle,ms:BW_Allmendbewilligungen_OeffentlicheBaustelle,n.a.,Es werden die Daten im Zeitraum -/+ 4 Tage zum aktuellen Datum angezeigt.,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Umleitung,ms:BW_Allmendbewilligungen_Umleitung,n.a.,Es werden die Daten im Zeitraum -/+ 4 Tage zum aktuellen Datum angezeigt.,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Veranstaltung,ms:BW_Allmendbewilligungen_Veranstaltung,n.a.,Es werden die Daten im Zeitraum -/+ 4 Tage zum aktuellen Datum angezeigt.,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Weitere,ms:BW_Allmendbewilligungen_Weitere,n.a.,Es werden die Daten im Zeitraum -/+ 4 Tage zum aktuellen Datum angezeigt.,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Sperrung durch erledigte Aufgrabung,ms:BW_Aufgrabungssperren_SperrungDurchErledigteAufgrabung,n.a.,Es werden die Daten im Zeitraum -/+ 4 Tage zum aktuellen Datum angezeigt.,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Sperrung für zukünftige Aufgrabung,ms:BW_Aufgrabungssperren_SperrungFuerZukuenftigeAufgrabung,n.a.,Es werden die Daten im Zeitraum -/+ 4 Tage zum aktuellen Datum angezeigt.,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebäude projektiert (Gebäudepunkt),ms:DM_Gebaeudeinformationen_DatenmarktGebaeudeID_GebaeudeProjektiert,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebäude im Bau (Gebäudepunkt),ms:DM_Gebaeudeinformationen_DatenmarktGebaeudeID_GebaeudeimBau,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebäude fertiggestellt (Gebäudepunkt),ms:DM_Gebaeudeinformationen_DatenmarktGebaeudeID_GebaeudeFertiggestellt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebäude abgebrochen,ms:DM_Gebaeudeinformationen_DatenmarktGebaeudeID_GebaeudeAbgebrochen,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebäude (Filter),ms:DM_Gebaeudeinformationen_DatenmarktGebaeudepunkt_GebaeudeFilter,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebäude fertiggestellt (Gebäude),ms:DM_Gebaeudeinformationen_DatenmarktGebaeude_GebaeudeFertiggestellt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebäude im Bau (Gebäude),ms:DM_Gebaeudeinformationen_DatenmarktGebaeude_GebaeudeimBau,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebäude projektiert (Gebäude),ms:DM_Gebaeudeinformationen_DatenmarktGebaeude_GebaeudeProjektiert,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Datenmarkt - Gebäudekategorie,ms:DM_Gebaeudeinformationen_DatenmarktGebaeudekategorie,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Adresse projektiert,ms:DM_Gebaeudeadresse_DatenmarktAdressen_AdresseProjektiert,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Adresse im Bau,ms:DM_Gebaeudeadresse_DatenmarktAdressen_AdresseimBau,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Adresse fertiggestellt,ms:DM_Gebaeudeadresse_DatenmarktAdressen_AdresseFertiggestellt,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Adresse abgebrochen,ms:DM_Gebaeudeadresse_DatenmarktAdressen_AdresseAbgebrochen,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Adresse (Filter),ms:DM_Gebaeudeadresse_DatenmarktAdressen_AdresseFilter,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Adresse aktiv,ms:DM_Gebaeudeadresse_DatenmarktAdressenID_AdresseAktiv,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Adresse inaktiv,ms:DM_Gebaeudeadresse_DatenmarktAdressenID_AdresseInaktiv,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Erdbebenmikrozonierung Subzonen,ms:EB_Subzonen,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Erdbebenmikrozonierung Zone,ms:EB_Zone,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Grundstücksinfo,ms:EG_Grundstuecksinfo,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Fernwärmegebiet,ms:EP_Energierichtplan_Fernwaerme,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Bestehender Verbund mit erneuerbarem Energieträger,ms:EP_Energierichtplan_Verbunde,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Zu ökologisierender bestehender Verbund,ms:EP_Energierichtplan_Oekologie,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Neuer Verbund in Entwicklungsgebiet,ms:EP_Energierichtplan_Entwicklung,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebiete für koordinierte Nutzung des Grundwassers,ms:EP_Energierichtplan_Grundwasser,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Eignungsgebiet,ms:EP_Energierichtplan_Eignungsgebiet,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Koordination mit Nachbargemeinde,ms:EP_Energierichtplan_Nachbargemeinde,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebiet für grossräumige Machbarkeitsstudie,ms:EP_Energierichtplan_Machbarkeit,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Tierkadaver: Annahmestelle,ms:ES_Entsorgungsstellen_Tierkadaver,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Textilcontainer,ms:ES_Entsorgungsstellen_Textilcontainer,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Recyclingpark,ms:ES_Entsorgungsstellen_Recyclingpark,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Sonderabfall: Annahmestelle,ms:ES_Entsorgungsstellen_AnnahmestelleSonderabfall,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Munition und Waffen: Annahmestelle,ms:ES_Entsorgungsstellen_MunitionUndWaffen,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunststoff-Sammelsack: Annahme- und Verkaufsstelle,ms:ES_Entsorgungsstellen_Kunststoffsammelsack,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Korkzapfen: Annahmestelle,ms:ES_Entsorgungsstellen_Korkzapfen,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kehrichtverwertungsanlage,ms:ES_Entsorgungsstellen_Kehrichtverwertungsanlage,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Lebensmittelverteilschrank,ms:ES_Wiederverwendungsstellen_Lebensmittelverteilschrank,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Secondhand-Shop Elektrogeräte und Druckertankstelle,ms:ES_Wiederverwendungsstellen_Elektrogeraete,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Bücher,ms:ES_Wiederverwendungsstellen_Buecher,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Secondhand-Shop Textilien,ms:ES_Wiederverwendungsstellen_KleiderUndTextilien,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,"Brockenhaus, Flohmarkt, Materialbörse usw",ms:ES_Wiederverwendungsstellen_Brockenhaus,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Vignetten Riehen und Bettingen,ms:ES_Verkaufsstellen_VerkaufVignetteRiehenBettingen,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Grün- und Sperrgutvignetten Basel,ms:ES_Verkaufsstellen_VerkaufVignetteBasel,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Bio-Sagg für Bioklappe Basel,ms:ES_Verkaufsstellen_BiosaggBasel,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Grab,ms:FE_Graeber,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Sektion (Friedhofseinteilung und Gräber),ms:FE_Sektionen,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Biologische Gefahren,ms:GE_Betriebe_BiologischeGefahren,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Chemische Gefahren,ms:GE_Betriebe_ChemischeGefahren,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Eisenbahnen,ms:GE_Eisenbahnen_Eisenbahn,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Nationalstrassen (Risikokataster),ms:GE_Nationalstrassen_Nationalstrasse,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kantonale Strasse,ms:GE_KantonaleStrassen_KantonaleStrasse,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Rhein,ms:GE_Rhein_Rhein,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Erdgashochdruckleitung,ms:GE_Erdgashochdruckleitungen_Erdgashochdruckleitung,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Toleranzzone Gastrolärm,ms:GL_Toleranzzone,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Innenhöfe Störgrade Gastrolärm,ms:GL_InnenhoefeStoergrade,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Abschnitts Störgrade Gastrolärm,ms:GL_AbschnittsStoergrade,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Isohypse Mittelwasser,ms:GN_IsohypseMittelwasser,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Isohypse Höchsthochwasser,ms:GN_IsohypseHoechsthochwasser,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Grundwasserleiter Lockergestein,ms:GN_GrundwasserleiterLockergestein,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebiet mit Grundwasser,ms:GN_Untersuchungsperimeter_GebietMitGrundwasser,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebiet ohne Grundwasser,ms:GN_Untersuchungsperimeter_GebietOhneGrundwasser,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Grundwasserrelevante Einbauten,ms:GN_Untersuchungsperimeter_GrundwasserrelevanteEinbauten,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Güteklassen öffentlicher Verkehr,ms:GO_GueteklassenOeV,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Grundwasserqualität,ms:GQ_Grundwasserqualitaet,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gebietseinteilung Gebäuteunterhalt,ms:GU_Gebietseinteilung,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Gewässerachse,ms:GZ_Gewaesserachse,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Eindolung,ms:GZ_Eindolung,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Haupthöhenlinien Äquidistanz 5m,ms:HK_Haupthoehenlinien,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Nebenhöhenlinien Äquidistanz 1m,ms:HK_Nebenhoehenlinien,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Hundeverbot,ms:HS_Hundeverbot,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Ganzjährige Leinenpflicht,ms:HS_GanzjaerigeLeinenpflicht,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Aktive saisonale Leinenpflicht,ms:HS_SaisonaleLeinenpflicht_aktiv,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Inaktive saisonale Leinenpflicht,ms:HS_SaisonaleLeinenpflicht_inaktiv,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Eingezäuntes Freilauf-Hundeareal (bis 1:6000),ms:HS_FreilaufhundearealZaun_polygon,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Eingezäuntes Freilauf-Hundeareal (ab 1:6000),ms:HS_FreilaufhundearealZaun_point,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Nicht eingezäuntes Freilauf-Hundeareal (bis 1:6000),ms:HS_Freilaufhundeareal_polygon,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Nicht eingezäuntes Freilauf-Hundeareal (ab 1:6000),ms:HS_Freilaufhundeareal_point,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Beratung,ms:HW_Beratung,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Wohnen (stationär),ms:HW_WohnenStationaer,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Wohnen & Tagesgestaltung,ms:HW_WohnenTagesgestalltung,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Tagesgestaltung,ms:HW_Tagesgestalltung,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Arbeit,ms:HW_Arbeit,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Inventar der schützenswerten Gartenanlagen,ms:IG_InventarGartenanlagen,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Jugendangebot,ms:KJ_Jugendangebot,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kinderangebot,ms:KJ_Kinderangebot,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kinder- und Jugendangebot,ms:KJ_Kinderjugendangebot,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Windströmungsfeld [m/s],ms:KL_Windstroemungsfeld,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Arealentwicklung (2030),ms:KL_Arealentwicklung_2030,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Windströmungsfeld [m/s] (2030),ms:KL_Windstroemungsfeld_2030,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Konsultationsbereiche Störfallvorsorge,ms:KS_KonsultationsbereicheStoerfallvorsorge,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunst im öffentlichen Raum - Bestehend,ms:KU_KunstImOeffentlichenRaum_Bestehend,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunst im öffentlichen Raum - Bestehend (mit Zusatzinfo),ms:KU_KunstImOeffentlichenRaum_BestehendMitZusatzinfo,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunst im öffentlichen Raum - Zurückgebaut,ms:KU_KunstImOeffentlichenRaum_Zurueckgebaut,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunst im öffentlichen Raum - Zurückgebaut (mit Zusatzinfo),ms:KU_KunstImOeffentlichenRaum_ZurueckgebautMitZusatzinfo,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunst und Bau - Bestehend,ms:KU_KunstUndBau_Bestehend,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunst und Bau - Bestehend (mit Zusatzinfo),ms:KU_KunstUndBau_BestehendMitZusatzinfo,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunst und Bau - Zurückgebaut,ms:KU_KunstUndBau_Zurueckgebaut,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Kunst und Bau - Zurückgebaut (mit Zusatzinfo),ms:KU_KunstUndBau_ZurueckgebautMitZusatzinfo,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Grenzwertüberschreitungen in der Nacht,ms:LA_Bahnlaerm_GrenzwertueberschreitungenInDerNacht,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,keine Grenzwertüberschreitungen in der Nacht,ms:LA_Bahnlaerm_keineGrenzwertueberschreitungenInDerNacht,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Lärmbelastung Tag aktuell,ms:LA_Strassenlaerm_aktuell_LaermbelastungTag,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,Lärmbelastung Nacht aktuell,ms:LA_Strassenlaerm_aktuell_LaermbelastungNacht,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
KT_BS,schwarz-weiss (Bildmittelpunkt),ms:LF_Bildmittelpunkt_SchwarzWeiss,n.a.,,,geo@bs.ch,n.a.,n.a.,https://wfs.geo.bs.ch/
